Statistic Label,Month,Driving Test Categories,Driving Test Centre,UNIT,Pass Rate,Number of Tests
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Athlone, Co. Westmeath",%,37.3,329.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Ballina, Co. Mayo",%,47.0,123.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Birr, Co. Offaly",%,60.3,238.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Birr (County Arms Hotel), Co. Offaly",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Buncrana, Co. Donegal",%,54.7,57.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Carlow, Co. Carlow",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Carlow Talbot Hotel, Co. Carlow",%,63.9,417.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Carrick On Shannon, Co. Leitrim",%,62.3,165.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Castlebar, Co. Mayo",%,61.2,307.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Cavan, Co. Cavan",%,63.0,223.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Charlestown (Dublin), Co. Dublin",%,47.2,170.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Clifden, Co. Galway",%,60.0,36.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Clonmel, Co. Tipperary",%,65.5,283.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Cork (Ballincollig), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Cork (Wilton), Co. Cork",%,46.7,1091.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Donegal, Co. Donegal",%,69.6,77.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Drogheda, Co. Louth",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Dun Laoghaire / Deansgrange, Co. Dublin",%,53.2,644.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Dundalk, Co. Louth",%,51.0,843.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Dungarvan, Co. Waterford",%,53.9,120.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Ennis, Co. Clare",%,53.2,66.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Finglas, Co. Dublin",%,38.7,913.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Galway (Carnmore), Co. Galway",%,47.0,166.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Galway (Westside), Co. Galway",%,60.4,320.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Gorey, Co. Wexford",%,60.1,364.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Kilkenny (Govt Buildings), Co. Kilkenny",%,60.2,112.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,55.2,78.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Killarney, Co. Kerry",%,50.2,357.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Killester, Co. Dublin",%,43.9,316.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Kilrush, Co. Clare",%,56.0,52.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Letterkenny, Co. Donegal",%,49.9,379.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Limerick - Castlemungret, Co. Limerick",%,54.5,415.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Limerick - Woodview, Co. Limerick",%,48.3,222.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Limerick (Roxboro), Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Longford, Co. Longford",%,38.8,150.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Loughrea, Co. Galway",%,65.1,185.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Mallow, Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Mallow (Cork Racecourse Mallow), Co. Cork",%,49.9,377.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Monaghan, Co. Monaghan",%,60.5,182.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Mulhuddart, Co. Dublin",%,46.5,455.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Mulhuddart (Carlton Hotel), Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Mulhuddart Maple House, Co. Dublin",%,41.0,223.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Mullingar, Co. Westmeath",%,45.0,222.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Naas, Co. Kildare",%,51.2,764.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Navan, Co. Meath",%,54.5,594.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Nenagh, Co. Tipperary",%,44.3,72.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Newcastle West, Co. Limerick",%,51.2,135.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,49.5,115.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Portlaoise, Co. Laois",%,45.7,217.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Portlaoise (Maldron Hotel), Co. Laois",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Raheny, Co. Dublin",%,45.7,369.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Roscommon, Co. Roscommon",%,51.2,132.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Shannon, Co. Clare",%,52.7,61.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Skibbereen, Co. Cork",%,75.7,169.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Sligo, Co. Sligo",%,49.6,246.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Tallaght, Co. Dublin",%,43.6,1689.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Thurles, Co. Tipperary",%,45.8,151.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Tipperary, Co. Tipperary",%,54.2,56.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Tralee, Co. Kerry",%,51.0,211.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Tralee (HGV's), Co. Kerry",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Tuam, Co. Galway",%,55.6,175.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Tullamore, Co. Offaly",%,51.1,285.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Waterford, Co. Waterford",%,43.7,516.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Wexford, Co. Wexford",%,48.5,175.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Wicklow, Co. Wicklow",%,60.4,125.0
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Galway (Clybaun Hotel), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Sandyford, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Southgate, Co. Louth",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category B (Car or light van),"Mitchelstown, Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),All driving test centres,%,73.3,334.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Athlone, Co. Westmeath",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Ballina, Co. Mayo",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Birr, Co. Offaly",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Birr (County Arms Hotel), Co. Offaly",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Buncrana, Co. Donegal",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Carlow, Co. Carlow",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Carlow Talbot Hotel, Co. Carlow",%,77.8,20.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Carrick On Shannon, Co. Leitrim",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Castlebar, Co. Mayo",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Cavan, Co. Cavan",%,71.4,14.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Charlestown (Dublin), Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Clifden, Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Clonmel, Co. Tipperary",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Cork (Ballincollig), Co. Cork",%,75.6,49.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Cork (Wilton), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Donegal, Co. Donegal",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Drogheda, Co. Louth",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Dun Laoghaire / Deansgrange, Co. Dublin",%,50.0,14.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Dundalk, Co. Louth",%,58.3,15.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Dungarvan, Co. Waterford",%,60.0,8.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Ennis, Co. Clare",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Finglas, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Galway (Carnmore), Co. Galway",%,76.2,23.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Galway (Westside), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Gorey, Co. Wexford",%,50.0,5.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Kilkenny (Govt Buildings), Co. Kilkenny",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,44.4,14.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Killarney, Co. Kerry",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Killester, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Kilrush, Co. Clare",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Letterkenny, Co. Donegal",%,79.0,19.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Limerick - Castlemungret, Co. Limerick",%,80.0,11.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Limerick - Woodview, Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Limerick (Roxboro), Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Longford, Co. Longford",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Loughrea, Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Mallow, Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Mallow (Cork Racecourse Mallow), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Monaghan, Co. Monaghan",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Mulhuddart, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Mulhuddart (Carlton Hotel), Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Mulhuddart Maple House, Co. Dublin",%,81.3,23.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Mullingar, Co. Westmeath",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Naas, Co. Kildare",%,73.5,40.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Navan, Co. Meath",%,100.0,3.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Nenagh, Co. Tipperary",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Newcastle West, Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Portlaoise, Co. Laois",%,100.0,6.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Portlaoise (Maldron Hotel), Co. Laois",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Raheny, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Roscommon, Co. Roscommon",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Shannon, Co. Clare",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Skibbereen, Co. Cork",%,50.0,4.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Sligo, Co. Sligo",%,100.0,4.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Tallaght, Co. Dublin",%,82.4,22.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Thurles, Co. Tipperary",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Tipperary, Co. Tipperary",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Tralee, Co. Kerry",%,82.4,21.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Tralee (HGV's), Co. Kerry",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Tuam, Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Tullamore, Co. Offaly",%,75.0,5.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Waterford, Co. Waterford",%,33.3,6.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Wexford, Co. Wexford",%,66.7,8.0
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Wicklow, Co. Wicklow",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Galway (Clybaun Hotel), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Sandyford, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Southgate, Co. Louth",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category A (Motorcycle All),"Mitchelstown, Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),All driving test centres,%,70.1,319.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Athlone, Co. Westmeath",%,100.0,3.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Ballina, Co. Mayo",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Birr, Co. Offaly",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Birr (County Arms Hotel), Co. Offaly",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Buncrana, Co. Donegal",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Carlow, Co. Carlow",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Carlow Talbot Hotel, Co. Carlow",%,66.7,4.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Carrick On Shannon, Co. Leitrim",%,62.5,8.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Castlebar, Co. Mayo",%,93.3,17.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Cavan, Co. Cavan",%,60.0,5.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Charlestown (Dublin), Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Clifden, Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Clonmel, Co. Tipperary",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Cork (Ballincollig), Co. Cork",%,61.5,31.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Cork (Wilton), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Donegal, Co. Donegal",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Drogheda, Co. Louth",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Dun Laoghaire / Deansgrange, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Dundalk, Co. Louth",%,78.3,24.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Dungarvan, Co. Waterford",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Ennis, Co. Clare",%,NaN,1.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Finglas, Co. Dublin",%,55.6,56.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Galway (Carnmore), Co. Galway",%,84.6,13.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Galway (Westside), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Gorey, Co. Wexford",%,71.4,7.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Kilkenny (Govt Buildings), Co. Kilkenny",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,83.3,6.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Killarney, Co. Kerry",%,NaN,1.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Killester, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Kilrush, Co. Clare",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Letterkenny, Co. Donegal",%,82.4,17.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Limerick - Castlemungret, Co. Limerick",%,43.8,16.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Limerick - Woodview, Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Limerick (Roxboro), Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Longford, Co. Longford",%,100.0,3.0
Driving Test Pass Rate,2023 October,Category C (Truck),"Loughrea, Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Mallow, Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2023 October,Category C (Truck),"Mallow (Cork Racecourse Mallow), Co. Cork",%,100.0,9.0
