Statistic Label,Month,Driving Test Categories,Driving Test Centre,UNIT,Pass Rate,Number of Tests
Driving Test Pass Rate,2021 September,Category C (Truck),"Dun Laoghaire / Deansgrange, Co. Dublin",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Dundalk, Co. Louth",%,84.6,27
Driving Test Pass Rate,2021 September,Category C (Truck),"Dungarvan, Co. Waterford",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Ennis, Co. Clare",%,33.3,3
Driving Test Pass Rate,2021 September,Category C (Truck),"Finglas, Co. Dublin",%,62.5,74
Driving Test Pass Rate,2021 September,Category C (Truck),"Galway (Carnmore), Co. Galway",%,100,7
Driving Test Pass Rate,2021 September,Category C (Truck),"Galway (Westside), Co. Galway",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Gorey, Co. Wexford",%,100,1
Driving Test Pass Rate,2021 September,Category C (Truck),"Kilkenny (Govt Buildings), Co. Kilkenny",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,100,2
Driving Test Pass Rate,2021 September,Category C (Truck),"Killarney, Co. Kerry",%,100,1
Driving Test Pass Rate,2021 September,Category C (Truck),"Killester, Co. Dublin",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Kilrush, Co. Clare",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Letterkenny, Co. Donegal",%,80,15
Driving Test Pass Rate,2021 September,Category C (Truck),"Limerick - Castlemungret, Co. Limerick",%,63,27
Driving Test Pass Rate,2021 September,Category C (Truck),"Limerick - Woodview, Co. Limerick",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Longford, Co. Longford",%,50,4
Driving Test Pass Rate,2021 September,Category C (Truck),"Loughrea, Co. Galway",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Mallow (Cork Racecourse Mallow), Co. Cork",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Monaghan, Co. Monaghan",%,100,5
Driving Test Pass Rate,2021 September,Category C (Truck),"Mulhuddart, Co. Dublin",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Mulhuddart (Carlton Hotel), Co. Dublin",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Mulhuddart Maple House, Co. Dublin",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Mullingar, Co. Westmeath",%,100,4
Driving Test Pass Rate,2021 September,Category C (Truck),"Naas, Co. Kildare",%,68.8,17
Driving Test Pass Rate,2021 September,Category C (Truck),"Navan, Co. Meath",%,87.5,8
Driving Test Pass Rate,2021 September,Category C (Truck),"Nenagh, Co. Tipperary",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Newcastle West, Co. Limerick",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Portlaoise, Co. Laois",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Portlaoise (Maldron Hotel), Co. Laois",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Raheny, Co. Dublin",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Roscommon, Co. Roscommon",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Shannon, Co. Clare",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Skibbereen, Co. Cork",%,100,2
Driving Test Pass Rate,2021 September,Category C (Truck),"Sligo, Co. Sligo",%,75,4
Driving Test Pass Rate,2021 September,Category C (Truck),"Tallaght, Co. Dublin",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Thurles, Co. Tipperary",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Tipperary, Co. Tipperary",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Tralee, Co. Kerry",%,100,1
Driving Test Pass Rate,2021 September,Category C (Truck),"Tralee (HGV's), Co. Kerry",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Tuam, Co. Galway",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Tullamore, Co. Offaly",%,100,2
Driving Test Pass Rate,2021 September,Category C (Truck),"Waterford, Co. Waterford",%,80,5
Driving Test Pass Rate,2021 September,Category C (Truck),"Wexford, Co. Wexford",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Wicklow, Co. Wicklow",%,100,12
Driving Test Pass Rate,2021 September,Category C (Truck),"Galway (Clybaun Hotel), Co. Galway",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Sandyford, Co. Dublin",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Southgate, Co. Louth",%,,
Driving Test Pass Rate,2021 September,Category C (Truck),"Mitchelstown, Co. Cork",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),All driving test centres,%,51,14428
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Athlone, Co. Westmeath",%,61.1,204
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Ballina, Co. Mayo",%,54.4,94
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Birr, Co. Offaly",%,63.7,122
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Birr (County Arms Hotel), Co. Offaly",%,72.5,49
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Buncrana, Co. Donegal",%,58.1,66
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Carlow, Co. Carlow",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Carlow Talbot Hotel, Co. Carlow",%,48.1,352
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Carrick On Shannon, Co. Leitrim",%,52.1,81
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Castlebar, Co. Mayo",%,57.3,192
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Cavan, Co. Cavan",%,63.1,173
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Charlestown (Dublin), Co. Dublin",%,43.8,458
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Clifden, Co. Galway",%,53.9,31
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Clonmel, Co. Tipperary",%,67.1,228
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Cork (Ballincollig), Co. Cork",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,43.4,240
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Cork (Wilton), Co. Cork",%,49.7,820
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Donegal, Co. Donegal",%,50,89
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Drogheda, Co. Louth",%,41.8,255
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Dun Laoghaire / Deansgrange, Co. Dublin",%,51.7,734
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Dundalk, Co. Louth",%,49,377
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Dungarvan, Co. Waterford",%,55.5,113
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Ennis, Co. Clare",%,48.2,205
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Finglas, Co. Dublin",%,39.7,581
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Galway (Carnmore), Co. Galway",%,46.4,127
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Galway (Westside), Co. Galway",%,58.7,272
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Gorey, Co. Wexford",%,52.9,299
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Kilkenny (Govt Buildings), Co. Kilkenny",%,46.3,197
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,70.8,101
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Killarney, Co. Kerry",%,52,164
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Killester, Co. Dublin",%,66.7,243
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Kilrush, Co. Clare",%,43.5,23
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Letterkenny, Co. Donegal",%,54.8,408
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Limerick - Castlemungret, Co. Limerick",%,55.7,255
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Limerick - Woodview, Co. Limerick",%,56.8,144
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Longford, Co. Longford",%,55.2,103
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Loughrea, Co. Galway",%,65.2,68
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,70.6,72
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Mallow (Cork Racecourse Mallow), Co. Cork",%,56.5,360
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Monaghan, Co. Monaghan",%,59,105
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Mulhuddart, Co. Dublin",%,43.1,358
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Mulhuddart (Carlton Hotel), Co. Dublin",%,48.6,130
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Mulhuddart Maple House, Co. Dublin",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Mullingar, Co. Westmeath",%,48.3,233
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Naas, Co. Kildare",%,48.6,673
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Navan, Co. Meath",%,53.1,347
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Nenagh, Co. Tipperary",%,28.2,90
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Newcastle West, Co. Limerick",%,57.5,101
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,57.9,101
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Portlaoise, Co. Laois",%,43.4,200
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Portlaoise (Maldron Hotel), Co. Laois",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Raheny, Co. Dublin",%,43.5,404
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Roscommon, Co. Roscommon",%,54.1,183
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Shannon, Co. Clare",%,49.1,115
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Skibbereen, Co. Cork",%,44.1,221
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Sligo, Co. Sligo",%,46.8,164
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Tallaght, Co. Dublin",%,48.9,1299
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Thurles, Co. Tipperary",%,60.2,115
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Tipperary, Co. Tipperary",%,43.9,92
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Tralee, Co. Kerry",%,44.6,217
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Tralee (HGV's), Co. Kerry",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Tuam, Co. Galway",%,53.8,203
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Tullamore, Co. Offaly",%,58.4,175
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Waterford, Co. Waterford",%,49.1,260
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Wexford, Co. Wexford",%,51.7,169
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Wicklow, Co. Wicklow",%,49.7,173
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Galway (Clybaun Hotel), Co. Galway",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Sandyford, Co. Dublin",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Southgate, Co. Louth",%,,
Driving Test Pass Rate,2021 October,Category B (Car or light van),"Mitchelstown, Co. Cork",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),All driving test centres,%,70.7,303
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Athlone, Co. Westmeath",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Ballina, Co. Mayo",%,100,4
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Birr, Co. Offaly",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Birr (County Arms Hotel), Co. Offaly",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Buncrana, Co. Donegal",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Carlow, Co. Carlow",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Carlow Talbot Hotel, Co. Carlow",%,83.3,15
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Carrick On Shannon, Co. Leitrim",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Castlebar, Co. Mayo",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Cavan, Co. Cavan",%,79,19
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Charlestown (Dublin), Co. Dublin",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Clifden, Co. Galway",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Clonmel, Co. Tipperary",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Cork (Ballincollig), Co. Cork",%,81.8,14
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Cork (Wilton), Co. Cork",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Donegal, Co. Donegal",%,100,3
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Drogheda, Co. Louth",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Dun Laoghaire / Deansgrange, Co. Dublin",%,87.5,31
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Dundalk, Co. Louth",%,83.3,7
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Dungarvan, Co. Waterford",%,66.7,13
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Ennis, Co. Clare",%,60,16
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Finglas, Co. Dublin",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Galway (Carnmore), Co. Galway",%,33.3,3
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Galway (Westside), Co. Galway",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Gorey, Co. Wexford",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Kilkenny (Govt Buildings), Co. Kilkenny",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,75,5
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Killarney, Co. Kerry",%,75,4
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Killester, Co. Dublin",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Kilrush, Co. Clare",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Letterkenny, Co. Donegal",%,60,5
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Limerick - Castlemungret, Co. Limerick",%,70,10
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Limerick - Woodview, Co. Limerick",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Longford, Co. Longford",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Loughrea, Co. Galway",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Mallow (Cork Racecourse Mallow), Co. Cork",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Monaghan, Co. Monaghan",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Mulhuddart, Co. Dublin",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Mulhuddart (Carlton Hotel), Co. Dublin",%,52.9,22
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Mulhuddart Maple House, Co. Dublin",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Mullingar, Co. Westmeath",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Naas, Co. Kildare",%,68.4,22
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Navan, Co. Meath",%,63.6,14
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Nenagh, Co. Tipperary",%,66.7,3
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Newcastle West, Co. Limerick",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,,
Driving Test Pass Rate,2021 October,Category A (Motorcycle All),"Portlaoise, Co. Laois",%,100,1
